category_id	title	availability	group_type	descript	notes
2006	Record-level access	0	1	The record-level hospital inpatient data consists of seven interrelated database tables: HESIN, HESIN_DIAG, HESIN_OPER, HESIN_CRITICAL, HESIN_PSYCH, HESIN_MATERNITY and HESIN_DELIVERY. These are explained in detail in the overview of the Inpatient data (~R138483~) and the Hospital Inpatient Data Dictionary (~R141140~) located in the Resources tab of ~L2000~. <p>Due to its size and complexity the record-level inpatient data is accessed via the online Data Portal (via a project's Download page). Access is granted on a table-by-table basis. To gain access to a record-level table, add the relevant field to a basket and access will be granted when the data release is approved. For example, adding ~F41259~ (Records in HES inpatient main dataset) to a researcher basket will provide access to the table HESIN (the main table regarding inpatient admissions). <p>Fields from within this category will also appear in the standard UK Biobank dataset, however these will simply consist of counts of the number of rows within the relevant table for each participant.	
2384	XNAT image package	0	99	XNAT (http://www.xnat.org) is a user-friendly management tool designed to facilitate access to, and analysis of, images and associated phenotype data. <p> A bespoke customised version has been developed by DPUK which includes an adapter for accessing images stored in the UK Biobank image store. This tool provides an intuitive user interface to access and to develop and run analysis pipelines against the image data available at UK Biobank (subject to user being an approved UK Biobank Applicant). Access to the XNAT Data Management tool (which is not part of UK Biobank) can be requested via the URL https://ukbiobank.dpuk.org/ <p> This category groups together a set of demographics and image fields that are a pre-requisite when using the XNAT data management tool. <p>Note that ~F20216~ (T1 structural brain images - DICOM) is suitable for XNAT also, but due to the ~Hsensitive~sensitive~ nature of this field it will only be supplied to researchers when absolutely necessary and is therefore not included in this category (it can however be requested if appropriate justification is given). The NIFTI alternative ~F20252~ is however included.	
2401	Certain infectious and parasitic diseases	0	1	First reported occurrences of conditions falling within the ICD10 classification Chapter I Certain infectious and parasitic diseases.	
2403	Blood, blood-forming organs and certain immune disorders	0	1	First reported occurrences of conditions falling within the ICD10 classification Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism.	
2404	Endocrine, nutritional and metabolic diseases	0	1	First reported occurrences of conditions falling within the ICD10 classification Chapter IV Endocrine, nutritional and metabolic diseases.	
2405	Mental and behavioural disorders	0	1	First reported occurrences of conditions falling within the ICD10 classification Chapter V Mental and behavioural disorders.	
2406	Nervous system disorders	0	1	First reported occurrences of conditions falling within the ICD10 classification Chapter VI Diseases of the nervous system.	
2407	Eye and adnexa disorders	0	1	First reported occurrences of conditions falling within the ICD10 classification Chapter VII Diseases of the eye and adnexa.	
2408	Ear and mastoid process disorders	0	1	First reported occurrences of conditions falling within the ICD10 classification Chapter VIII Diseases of the ear and mastoid process.	
2409	Circulatory system disorders	0	1	First reported occurrences of conditions falling within the ICD10 classification Chapter IX Diseases of the circulatory system.	
2410	Respiratory system disorders	0	1	First reported occurrences of conditions falling within the ICD10 classification Chapter X Diseases of the respiratory system.	
2411	Digestive system disorders	0	1	First reported occurrences of conditions falling within the ICD10 classification Chapter XI Diseases of the digestive system.	
2412	Skin and subcutaneous tissue disorders	0	1	First reported occurrences of conditions falling within the ICD10 classification Chapter XII Diseases of the skin and subcutaneous tissue.	
2413	Musculoskeletal system and connective tissue disorders	0	1	First reported occurrences of conditions falling within the ICD10 classification Chapter XIII Diseases of the musculoskeletal system and connective tissue.	
2414	Genitourinary system disorders	0	1	First reported occurrences of conditions falling within the ICD10 classification Chapter XIV Diseases of the genitourinary system.	
2415	Pregnancy, childbirth and the puerperium	0	1	First reported occurrences of conditions falling within the ICD10 classification Chapter XV Pregnancy, childbirth and the puerperium.	
2416	Certain conditions originating in the perinatal period	0	1	First reported occurrences of conditions falling within the ICD10 classification Chapter XVI Certain conditions originating in the perinatal period.	
2417	Congenital disruptions and chromosomal abnormalities	0	1	First reported occurrences of conditions falling within the ICD10 classification Chapter XVII Congenital malformations, deformations and chromosomal abnormalities.	
3000	Primary care	0	1	This category contains data on primary care data recorded by health professionals working at general practices. <br> <br>This interim release contains data for approximately 45% of the UK Biobank cohort. <br> <br>The data are being released in a raw format so we strongly recommend you read ~R591~ before using these data so you can use and interpret the data appropriately. Information on codes used in the primary care data can be found in ~R592~.	
3001	Record-level access	0	1	The fields in this category grant access to the primary care records that are made available via the Data Portal. Separate tables are provided for clinical events, prescriptions and registrations. <br> <br> To access the primary care data please add the fields you require to a basket. <br><br>The data are being released in a raw format so we strongly recommend you read ~R591~ before using these data so you can use and interpret the data appropriately. Information on codes used in the primary care data can be found in ~R592~. <br> <br> If you select these data-fields your main dataset will include columns that will indicate the number of primary care records that are available for each participant.	
9081	Blood count processing	0	1	Blood count processing metrics.	
11090	Social Interactions and Focus	0	1	Social Interactions and Focus<p> Please note that many of the questions in this questionnaire are from validated scales and UK Biobank has used them with permission from the author or licence holder, as detailed in the separate categories below. If you wish to use these questions in your own research, you must contact the relevant author or licence holder to ensure that you have their permission before using the questions in your own study.	
17518	Blood biochemistry	0	1	A range of key biochemistry markers were measured in the blood sample collected at recruitment (for all 500,000 participants) and at repeat assessment approx. 5 years later (for 20,000 participants). The biomarkers were selected for analysis because they represent established risk factors for disease, are established diagnostic measures, or characterised phenotypes not otherwise well assessed and are feasible to measure at scale.	
18518	Blood biochemistry processing	0	1	Blood biochemistry processing metrics.	
51428	Infectious Diseases	0	1	Infectious Diseases	
100000	Assessment centre	0	1	This category contains information that was collected at the Assessment Centre, and is divided into sub-categories based on the type of assessment that was performed (i.e. touchscreen, verbal interview, physical measures, biological sampling).	
100001	Biological sampling	0	1	This category contains information on whether the biological sample was taken during at Assessment Centre, and is subdivided into categories based on the type of biological sample. Data on the amount of biological material available and their assay results can be found in categories of 'Sample Inventory' and 'Assay Results', respectively.	
100002	Blood sample collection	0	1	This category contains data on whether blood samples were taken at the Assessment Centre and if not, the reason why not, and fasting time before sample collection.	
100003	Imaging	0	1	This category contains information from imaging measurements done at the Assessment Centre and is divided into sub-categories based on the type of measure performed. <p>All Covid19 repeat imaging data is released under instance 3.	
100004	Procedural metrics	0	1	This category contains information related to the Assessment Centre systems and procedures.	
100005	Pilot assessment	0	99	The first Assessment Centre opened by UK Biobank (Cheadle, 2006) is known as the Pilot centre. The results from it were used to refine the design of the questionnaires and measurement techniques for the subsequent centres. As a consequence of this refinement process some of the questions and tests used in the Pilot were superceded and do not appear in the results from the later centres. Approximately 3600 people attended the Pilot centre.	
100006	Physical measures	0	1	This category contains information from physical measurements done at the Assessment Centre and is divided into sub-categories based on the type of physical measure performed.	
100007	Arterial stiffness	0	1	This category contains data on arterial stiffness (vascular reactivity) using the pulse waveform obtained at the finger with an infra-red sensor (PulseTrace PCA2, CareFusion, USA). The shape of the volume waveform in the finger is directly related to the time it takes for the pulse waves to travel through the arterial tree in the lower body, and to be reflected back to the finger. The time between peaks of the waveform (the peak-to-peak time; PPT) is divided into the person's height to obtain the Stiffness Index (SI). Blood pressure was also recorded. Measurement is made by clipping the device to a finger; the reading is made over 10-15 seconds. These measures were introduced to the Assessment Centre towards the end of recruitment.	
100008	Anthropometry	0	1	This category contains information on the type of body composition measures that were performed, including manual body measures (i.e. waist and hip circumference, height), and whole-body bioimpedance measures (giving segmental estimates of fat percentage, fat mass, fat-free mass and predicted muscle mass).	
100009	Body composition by impedance	0	1	This category contains data on whole-body bio-impedance measures using the Tanita BC418MA body composition analyser (i.e. basal metabolic rate, body type, weight, body fat mass, body fat percentage, fat free mass, water mass, predicted muscle mass and impedance for the right arm, right leg, left arm, left leg and trunk).	
100010	Body size measures	0	1	This category contains data on body composition measures that were taken manually (i.e. standing/sitting height, waist/hip circumference, weight, body mass index, reason for skipping these measurements, if applicable).	
100011	Blood pressure	0	1	This category contains information on blood pressure measurements and pulse rate using the Omron Digital blood pressure monitor. Two blood pressure measurements were performed on each individual, using automated (the default option) or manual devices.	
100012	ECG during exercise	0	1	This category contains data on cardio-respiratory fitness, and involves heart-rate monitoring (using a 4-lead electrocardiograph [ECG]; CAM-USB 6.5, Cardiosoft v6.51) during cycle ergometry on a stationary bike (eBike, Firmware v1.7) with a ramp slope that is adapted to the individual based on age, gender, weight and medical history. ECGs were recorded pre-test (15 seconds), during activity (6 minutes) and in recovery (1 minute). The participant's risk category was first calculated to determine what level of activity they should perform or have only a resting ECG performed. The percentage levels of effort during activity were then determined according to their risk category, and their maximum workload was calculated according to age, height, weight, resting heart rate and sex. These measures were introduced to the Assessment Centre towards the end of recruitment. <p> Please note that the ecg/fitness data fields have not yet been summarised into a form suitable for non-specialists and require expert knowledge for analysis. Derived summary variables will be incorporated into the resource when this work is complete.	
100013	Eye measures	0	1	This category contains data on whether both eyes are present and whether they are any contra-indications for the eye measurements, along with a range of measures of eye function, subdivided into categories of: visual acuity, refractive error, intraocular pressure/corneal biomechanics, and optical coherence tomography. These measures were introduced to the Assessment Centre towards the end of recruitment.	
100014	Refractometer 1	0	1	The measurements in this category were acquired towards the end of recruitment and continued during the repeat visit in 2012, using a Tomey RC-5000 device. The data includes whether the measurement was made, and the test results for refractometry (Sphere, Cylinder, Axis, Pupil diameter) and keratometry (corneal refraction and astigmatism) for each eye.	
100015	Intraocular pressure	0	1	This category contains data on intraocular pressure, using the Reichert Ocular Response Analyser, which measures the difference in air pressures at which the cornea flattens inwards and outwards using a puff of air. This category includes data on whether the measurement was performed, and data on eye applanation, corneal hysteresis, corneal resistance factor, corneal-resisted intraocular pressure, and an intraocular pressure graph for each eye. This measure was added to the assessment visit towards the end of recruitment.	
100016	Retinal optical coherence tomography	0	1	This category contains data on optical imaging (Coherence Tomography) of the retina. The OCT instrument takes a 3D scan and photograph of the retina and also provides a magnified photograph of the fundus. This category includes data on whether the measurement was performed, and imaging data of each eye. <br> Sub-categories within this category contain data provided by external researchers using UK Biobank retinal optical coherence tomography images. <br> The OCT measure was added to the assessment visit towards the end of baseline recruitment and also carried out during the initial re-assessment phase in 2012 using the TOPCON 3D OCT 1000 Mk2. It was not part of the standard imaging protocol but was re-introduced at the end of 2022 for participants being re-imaged. The later data is measured using the TOPCON Triton device.	
100017	Visual acuity	0	1	This category contains data on measurements related to the assessment of visual acuity (includes data on whether the measurement was made, the distance from the viewer to the screen, whether glasses were worn, plain/mirrored view, the letters that were displayed in each round and the log(minimum angle of resolution)result for each eye). This measure was added to the assessment visit towards the end of recruitment. <p> For non-specialists, the primary items of interest are ~F5201~ and ~F5208~.	
100018	Bone-densitometry of heel	0	1	This category contains data on bone mineral density (BMD) based on an ultrasound measurement of the calcaneus, using the Sahara Clinical Bone Sonometer. The Sonometer estimates BMD by measuring the speed of sound and broadband ultrasound attenuation. These results are combined to give the Quantitative Ultrasound Index. From this an estimate is made of BMD, and a T-score, which is a person's BMD compared with what is normally expected in a healthy adult of their sex. In the early stages of recruitment only a single foot was used for the measurement (the side being recorded), however in the later stages the measurement was taken on both feet.	
100019	Hand grip strength	0	1	This category contains data on right and left hand isometric grip strength, measured using a Jamar J00105 hydraulic hand dynamometer. Calibration records for the dynamometers are available in ~R2431~, ~R2432~ and ~R2433~, with a description in ~R2434~	The hand dynamometers in use at UK Biobank assessment centres were calibrated externally. This resource makes the calibration data available to researchers. <br> Each dynamometer is listed by its UKB_ID, which is the same as the Device ID listed in ~F38~. <br> Records exist from three different calibration companies. The format of the calibration certificates varies with company and over time. Some certificates state only whether the dynamometer passed or failed. Others include records of the pre-adjustment test values at 10, 30, 50, 70 and 90 kg. <br> Where pre-adjustment values are recorded, they are formatted in two possible ways. Either a standard input such as 10 kg is applied, and the corresponding reading on the dynamometer dial is recorded, or sufficient input is applied to produce a standard reading such as 10 kg on the dynamometer dial, and the size of the input is recorded. <br><ul> Three different tsv files are therefore provided: <li> ~R2431~ has the records that state only pass or fail or an adjustment comment, with no values. <li> ~R2432~ has the records that use standard input weights. <li> ~R2433~ has the records that use standard readings. </ul> <br> ~R2434~ provides a text description of the calibration data.
100020	Spirometry	0	1	This category contains data on breath spirometry using a Vitalograph Pneumotrac 6800. The participant is asked to record two to three blows (lasting for at least 6 seconds) within a period of about 6 minutes. The computer compares the reproducibility of the first two blows and, if acceptable (defined as a <5% difference in forced volume vital capacity (FVC) & Forced Expiratory Volume in 1 second (FEV1)), will indicate that the third blow is not required. During the pilot phase of the study up to 7 blows were possible.	
100021	Recruitment	0	1	This category contains documentation about the procedures at the Assessment Centre and participant characteristics related to recruitment into UK Biobank.	
100022	Conclusion	0	1	This category contains documentation about the procedures at the end of a participants visit to an Assessment Centre.	
100023	Consent	0	1	This category contains information relating to participant Consent at their initial Assessment Centre.	
100024	Reception	0	1	This category contains information about participant arrival at the Assessment Centre and the locations from which they were recruited. <p> As of November 2022, all location data fields have been made restricted. If you require any location data for your project, you must contact the Access Management team for permission, listing the specific fields you require. Please note that access will only be granted for the lowest resolution fields necessary to complete your project.	This category contains information about participant arrival at the Assessment Centre and the locations from which they were recruited.
100025	Touchscreen	0	1	This category contains information from the touchscreen questionnaire completed at the Assessment Centre and is divided into sub-categories based on broad subject areas.	
100026	Cognitive function	0	1	This category contains information on the types of cognitive function tests performed on the touchscreen questionnaire, subdivided into different tests.	
100027	Fluid intelligence / reasoning	0	1	This category contains data on questions designed to assess 'Fluid intelligence' (i.e. the capacity to solve problems that require logic and reasoning ability, independent of acquired knowledge). The participant has 2 minutes to complete as many questions as possible from the test. This test was incorporated into the touchscreen towards the end of recruitment. <p> For non-specialists, the primary item of interest is ~F20016~. <p> This measure was also performed online in ~L118~. <p> For all instances, answer and duration data is provided for all questions up to and including the question being presented at the 2-minute limit. Only questions attempted within the allotted 2-minute limit are included in ~F20016~ and ~F20128~ (the fluid intelligence score and the number of fluid intelligence questions attempted within time limit). <p> The OQS website includes a working demonstration of the online version of this questionnaire: ~Ehttps://oqsweb.ndph.ox.ac.uk/modetail.cgi?mod_id=14~.	
100028	Lights pattern memory	0	1	This category contains data on a test designed to assess visual short-term memory, as part of the touchscreen questionnaire. The participant is shown a series of pictures of houses which have some windows lit. The participant then has to indicate which windows were lit after a 10-second delay. The data recorded include the number of columns and rows that were lit in each round of the test, the pattern of lights and the pattern of lights as remembered, and the time taken to complete the test. This test was performed in the pilot phase of the study and is available for a subset of participants.	
100029	Numeric memory	0	1	This category contains data on a test designed to assess numeric short-term memory, as part of the touchscreen questionnaire. The participant was shown a 2-digit number to remember. The number then disappeared and after a short while they were asked to enter the number onto the screen in reverse order. The number became one digit longer each time they remembered correctly (up to a maximum of 12 digits). Data collected include the number of digits and value of the number, the length of time the number was displayed, the time that the participant first entered and last entered a digit, the time taken to complete the test, the value of the number entered by the participant, whether or not the participant was correct, the maximum number of digits remembered, and whether the test was completed. This test is available for a subset of participants. <p> For non-specialists, the primary item of interest is ~F4282~. <p> This measure was also performed online in ~L120~.	
100030	Pairs matching	0	1	This category contains data on 'pairs' matching tests. Participants are asked to memorise the position of as many matching pairs of cards as possible. The cards are then turned face down on the screen and the participant is asked to touch as many pairs as possible in the fewest tries. <p> Multiple rounds were conducted. The first round used 3 pairs of cards and the second 6 pairs of cards. In the pilot phase an additional (i.e. third) round was conducted using 6 pairs of cards, which was subsequently dropped from the main study as it was thought the extra set of results were very similar to the second. However, this decision was reversed by the time of the imaging assessments, so that a third round was presented only if the participant made 2 errors or fewer on the second round. <p>This category includes data on the number of columns (i.e. 3 or 4), number of rows (i.e. 2 or 3) and the number of correct and incorrect matches. For non-specialists, the primary items of interest are ~F399~ and (for the pilot) ~F10137~. <p> This measure was also performed online in ~L117~.	
100031	Prospective memory	0	1	This category contains data on a question designed to assess 'Prospective Memory'. Early in the touchscreen cognitive section, the participant is shown the mesage "At the end of the games we will show you four coloured shapes and ask you to touch the Blue Square. However, to test your memory, we want you to actually touch the Orange Circle instead." This category includes data on the first and final answer, the history of attempts and the time it took to answer.	
100032	Reaction time	0	1	This category contains data on a test to assess reaction time and is based on 12 rounds of the card-game 'Snap'. The participant is shown two cards at a time; if both cards are the same, they press a button-box that is on the table in front of them as quickly as possible. For each of the 12 rounds, the following data were collected: the pictures shown on the cards (Index of card A, Index of card B), the number of times the participant clicked the 'snap' button, and the time it took to first click the 'snap' button. <p> This was followed-up in web-based ~L119~.	
100033	Early life factors	0	1	This category contains data from the touchscreen questionnaire on questions related to early life exposures (area of birth, adoption, multiple birth, maternal smoking at birth, whether breastfed, handedness, and childhood body size).	
100034	Family history	0	1	This category contains data from the touchscreen questionnaire on questions related to family size, sibling order, family medical history (of parents and siblings) and age of parents (age of death if died).	
100035	HLA	0	1	This category holds the classical HLA types imputed for each individual at four-digit resolution for eleven HLA genes HLA-A, -B, -C, -DRB5, -DRB4, -DRB3, -DRB1, -DQB1, -DQA1, -DPB1 and - DPA1, using the HLA*IMP:02 algorithm with the genotype calls and a multi-population reference panel. <p> See ~R530~ for additional information about the HLA imputation, including a citable reference for publications.	
100036	Health and medical history	0	1	This category contains information from the touchscreen questionnaire on past and current health, subdivided by medical conditions (including sets of questions related to some specific symptoms and/or conditions), cancer screening information, medications and operations.	
100037	Breathing	0	1	This category contains data from the touchscreen questionnaire on whether the participant has shortness of breath on walking and whether they have experienced wheeze or whistling in the chest over the last year.	
100038	Claudication and peripheral artery disease	0	1	This category contains data from the touchscreen questionnaire on whether the participant has suffered from leg pain when walking and whether they have had peripheral artery intervention/surgery. These questions were introduced towards the end of recruitment.	
100039	Chest pain	0	1	This category contains data from the touchscreen questionnaire on whether the participant has suffered from chest pain and whether they get it on walking uphill. These questions are based on an abbreviated version of the Rose angina questionnaire <i>(Lawlor DA et al., J Epidemiol Community Health, 2003;57: 538-541)</i>.	
100040	Cancer screening	0	1	This category contains data from the touchscreen questionnaire on whether the participant has ever attended screening for breast, prostate, cervical or bowel cancer and time since their last screening visit.	
100041	Eyesight	0	1	This category contains data from the touchscreen questionnaire on whether the participant reported that they wear glasses or contact lenses, and whether they reported an eye disorder, which eye is affected and when it was diagnosed.	
100042	General health	0	1	This category contains data from the touchscreen questionnaire on the general health of the participant, whether they have a long-standing illness or disability, whether their weight has changed in the last year and whether they have had any falls in the last year.	
100043	Hearing	0	1	This category contains data from the touchscreen questionnaire on whether the participant reported hearing problems, whether they use a hearing aid or have a cochlear implant, how much these problems affect them, and whether they listen to loud music or have worked in a noisy environment.	
100044	Medical conditions	0	1	This category contains data from the touchscreen questionnaire on whether the participant reported any of a range of medical conditions, and their age at diagnosis.	
100045	Medication	0	1	This category contains data from the touchscreen questionnaire on whether the participant reported taking any of a range of common prescription and over-the-counter medication, dietary vitamins and other supplements.	
100046	Mouth	0	1	This category contains data from the touchscreen questionnaire on whether the participant reported mouth, teeth or gum problems.	
100047	Operations	0	1	This category contains data from the touchscreen questionnaire on whether the participant reported having had a major operation.	
100048	Pain	0	1	This category contains data from the touchscreen questionnaire on whether the participant reported having suffered from various types of body pain in the previous 3 months (headaches, back, face, neck/shoulder, hip, knee, abdomen, body pain).	
100049	Hearing test	0	1	This category contains data from an automated hearing (speech-in-noise) test that was performed using the touchscreen system. The hearing test assesses hearing thresholds at different pitches by testing how well the participant can hear three spoken numbers (a triplet) played with a rushing noise in the background (i.e. a test between relative levels of signal and noise). <p> For each triplet played, data are available on the content of the triplet, the signal to noise ratio of the triplet, the triplet noise level, the time that the participant entered the first and last digits, the value of the number entered, whether it was correct, and the number of triplets attempted. For each test, data are available on which ear(s) were tested, the date and time the test was performed, the volume level set by the user, and whether the test was completed. <p> For non-specialists, the primary items of interest are ~F20019~ and ~F20021~, which can be considered the final hearing test results (for each ear).	
100050	Lifestyle and environment	0	1	This category contains information from the touchscreen questionnaire on lifestyle and personal exposures, subdivided into broad subject areas.	
100051	Alcohol	0	1	This category contains data from the touchscreen questionnaire on whether the participant reported drinking alcohol, frequency of intake, beverage type, whether they usually drink with meals; for former drinkers, the reason why they stopped and time since cessation.	
100052	Diet	0	1	This category contains data from the touchscreen questionnaire on the reported frequency of intake of a range of common food and drink items.	
100053	Electronic device use	0	1	This category contains data from the touchscreen questionnaire on reported use of mobile phones (duration of use, side of head) and computer games.	
100054	Physical activity	0	1	This category contains data from the touchscreen questionnaire on the reported type and duration of physical activity (including walking, DIY, moderate and vigorous physical activity, strenuous sports, etc). This category also includes data on time spent engaging in sedentary activity (driving, watching TV, computer use).	
100055	Sun exposure	0	1	This category contains data from the touchscreen questionnaire on experience of sunburn, use of sunscreen, use of sunbeds, time spent outdoors in winter and summer, facial aging, skin colour and ease of tanning.	
100056	Sexual factors	0	1	This category contains data from the touchscreen questionnaire on the number of sexual partners, same-sex sexual partners and age at first intercourse.	
100057	Sleep	0	1	This category contains data from the touchscreen questionnaire on duration of sleep, and data on napping, dozing, snoring, sleeplessness and chronotype.	
100058	Smoking	0	1	This category contains data from the touchscreen questionnaire on smoking habits (duration of smoking, number of cigarettes/day, age started smoking; among former smokers the amount smoked, time since cessation, ease of cessation, reason for cessation); and exposure to environmental tobacco smoke.	
100059	Psychosocial factors	0	1	This category contains information from the touchscreen questionnaire on psychosocial factors, subdivided into broad subject areas.	
100060	Mental health	0	1	This category contains data from the touchscreen questionnaire on psychological factors and mental health. Additional questions on depression/bipolar disorder, self-reported happiness, and satisfaction with health, family relationships, friendships and financial situation were added from April 2009.	
100061	Social support	0	1	This category contains data from the touchscreen questionnaire on frequency of visitors, type of social activities, and ability to confide in others.	
100062	Sociodemographics	0	1	This category contains information from the touchscreen questionnaire on sociodemographic factors, subdivided into broad subject areas.	
100063	Education	0	1	This category contains data from the touchscreen questionnaire on qualification and age when finished full-time education.	
100064	Employment	0	1	This category contains data from the touchscreen questionnaire on current employment status, years in most recent job, physical activity at work, shift-work, time spent at work, days/week travel to work, distance between home and work, type of transport used and time spent travelling to work. <p> Several years after joining UK Biobank participants were asked to record a longer job history via a web questionnaire, the results of which are presented in ~L130~.	
100065	Ethnicity	0	1	This category contains data from the touchscreen questionnaire on ethnic background, and years spent in the UK, where applicable.	
100066	Household	0	1	This category contains data from the touchscreen questionnaire on type of housing, duration at current address, number in household and their relationship to the participant, number of vehicles, type of heating, and household income. Data on type of heating was added to the questionnaire towards the end of recruitment.	
100067	Other sociodemographic factors	0	1	This category contains data from the touchscreen questionnaire on whether the participant receives attendance/disability allowance or has private health care.	
100068	Sex-specific factors	0	1	This category contains information from the touchscreen questionnaire from sex-specific questions, in male and female subcategories.	
100069	Female-specific factors	0	1	This category contains data from the touchscreen questionnaire on female reproductive factors (age at menarche/menopause, pregnancy history, use of exogenous hormones, hysterectomy or oopherectomy, and birth weight of first child).	
100070	Male-specific factors	0	1	This category contains data from the touchscreen questionnaire on factors related to age at puberty, paternity, and hair/balding pattern.	
100071	Verbal interview	0	1	This category contains information based on a verbal interview conducted by trained staff completed at the Assessment Centre and is divided into sub-categories based on broad subject areas.	
100072	Early life factors	0	1	This category contains data obtained through a verbal interview on place of birth and birth weight.	
100073	Employment	0	1	This category contains data obtained through a verbal interview on job title (coded by the interviewer and presented in a tree structure). Job titles that could not be assigned a code were entered as free text (currently awaiting coding).	
100074	Medical conditions	0	1	This category contains data obtained through a verbal interview by a trained nurse on past and current medical conditions, including type of cancer and other illnesses, the number of medical conditions, and date of diagnosis. <br> The interviewer was made aware via a pop-up box on their computer screen if the participant had answered in the touchscreen that they had a history of one or more of the following illnesses: heart attack, angina, stroke, high blood pressure, blood clot in leg, blood clot in lung, emphysema/chronic bronchitis, asthma or diabetes, and was prompted to confirm these with the participant (these will already be selected in the illness screen if they had been selected during the touchscreen questionnaire). If during the interview it appeared these had been incorrectly selected, the interviewer could amend the responses. If the participant stated in the touchscreen they had no major illnesses or disability or were not sure, this question was asked again and confirmed by the interviewer. <br> Medical conditions that could not be assigned a code at the time of the interview were entered as free text, and subsequently coded wherever possible.	
100075	Medications	0	1	This category contains data obtained through a verbal interview by a trained nurse on prescription medications and includes data on type and number of medications taken. <br> The interviewer was made aware, via a pop-up box on their computer screen, if the participant had answered in the touchscreen that they are taking regular prescription medication, and was then prompted to ask "Could you now tell me what these are?" If the participant indicated in the touchscreen that they were taking any of the following classes of medications: blood pressure lowering, cholesterol lowering, hormone replacement therapy or oral contraceptive pills, then the interviewer was prompted to record the name of the medication. If the participant stated in the touchscreen they were not taking any regular prescription medications (or were not sure), this question was asked again and confirmed by the interviewer. <br> This category contains data on any regular treatments taken weekly, monthly, etc. It does not include short-term medications (such as a 1 week course of antibiotics) or prescribed medication that is not taken, or over-the-counter medications, vitamins and supplements (this information was collected in the touchscreen and was not recorded here, unless for some reason the participant had forgotten to record it in the touchscreen). Doses and formulations were not recorded. <br> Medicines that could not be coded at the time of the interview were entered as free text, and subsequently coded wherever possible.	
100076	Operations	0	1	This category contains data obtained through a verbal interview by a trained nurse on major operations. It includes data on type of operation (grouped by body region, and presented in a tree structure), the number of operations, and date of each one. <br> The interviewer was made aware, via a pop-up box on their computer screen, if the participant had answered in the touchscreen that they had a history of a major operation, and was prompted to ask "Could you now tell me what the operation was?" For example, if a woman had indicated in the touchscreen that they had had a hysterectomy or bilateral oopherectomy, this would already have been selected in the operation tree. If during the interview it appeared these had been incorrectly selected, the interviewer could alter the responses. If the participant stated in the touchscreen they had no history of major operations (or were not sure), this question was asked again and confirmed by the interviewer. <br> Operations that could not be coded at the time of the interview were entered as free text, and subsequently coded wherever possible.	
100077	Word production	0	1	This category contains data obtained through a verbal interview by trained staff to assess cognitive function, based on how many words beginning with the letter 'S' the participant could state within one minute. The data available includes the number of words, and the answers. This test was performed in the pilot state of recruitment and is only available for a small subset of the total participants.	
100078	Biological samples	0	1	This category contains information on the type and amount of biological samples that were received by the UK Biobank laboratory store following collection at the Assessment Centre (sample inventory), and on the assays performed plus their results. <p> Samples were collected a minute or two prior to the times indicated in ~F21842~ and ~F21841~.	
100079	Advanced boundary segmentation [TABS]	0	1	Quantitative features of the retina derived from retinal optical coherence tomography images by Patel, Ko et al. Image source for measurements can be found in ~L100016~. Please be aware that these are the raw values generated by the Topcon Advanced Boundary Segmentation [TABS] software and should be quality controlled using the fields in ~L100116~. <br> Associated publications: <br> <li> — Patel et al., 2015. ~P1874~ </li> <li> — Ko et al., 2016. ~P1876~ </li> <br> Please note that these fields have been derived separately from those in the other derived OCT categories such as Category 1081. Those wishing to use fields across different categories should proceed with additional caution.	
100080	Blood assays	0	1	This category contains information on the assays that have been performed on the UK Biobank blood samples and their results.	
100081	Blood count	0	1	This category contains results of haematological assays that were performed on whole blood before further processing. This category includes data on acquisition time and number of freeze-thaw cycles and count for: basophils, Eosinophils, Monocytes, Neutrophils, Haematocrit, Haemoglobin, Red Blood Cells, Lymphocytes, White Blood Cells, Platelets, Reticulocytes, Mean Sphered Cells Volume and Mean Corpuscular Volume.	
100082	Saliva assays	0	1	This category contains information on the assays that have been performed on the UK Biobank saliva samples and their results.	
100083	Urine assays	0	1	This category contains information on the assays that have been performed on the UK Biobank urine samples and their results.	
100084	Sample inventory	0	1	This category contains information on the type and amount of biological samples in the UK Biobank laboratory store and is divided into sub-categories based on type of biological material.	
100085	Blood sample inventory	0	1	This category contains data on the acquisition time, number of freeze-thaw cycles and the aliquot volume for each of the following blood samples: 2 x EDTA separated into plasma, buffy coat, red cells; lithium heparin plasma, Silica clot activator serum, acid citrate dextrose DMSO blood, and RNA blood sample.	
100086	Saliva sample inventory	0	1	This category contains data on the acquisition time, number of freeze-thaw cycles and the aliquot volume for the saliva samples. This sample type was collected only towards the end of recruitment.	
100087	Urine sample inventory	0	1	This category contains data on the acquisition time, number of freeze-thaw cycles and the aliquot volume for the urine samples.	
100088	Additional exposures	0	1	This category contains information based on additional assessments that were conducted outside the Assessment Centre.	
100089	Online follow-up	0	1	This category contains information based on additional assessments that were conducted by UK Biobank using on-line questionnaires.	
